,project_link,title,description,card_category,amt_raised,days_left
99,https://www.indiegogo.com/projects/tipsy-portable-drinking-board-game-in-english/pica,Tipsy - Portable Drinking Board Game *in English*,We created portable drinking board game that is going to spice up evenings with your friends.,Tabletop Games,$294 USD raised 2%,Ended
100,https://www.indiegogo.com/projects/quintangled-a-game-of-strategy-chance-destiny/pica,"Quintangled: A Game of Strategy, Chance & Destiny","Embark on your quest as you journey into the magical, mythical, and unexpected World of Quintangled!",Tabletop Games,"$9,511 USD raised 27%",Ended
101,https://www.indiegogo.com/projects/slayer-s-frontier-fantasy-hunting-tabletop-rpg/pica,Slayer's Frontier Fantasy Hunting Tabletop RPG,"A monster-hunting roleplaying game, where fast action and correct tools decide your success.",Tabletop Games,€215 EUR raised 7%,Ended
102,https://www.indiegogo.com/projects/tabletop-tiddies-season-one/pica,Tabletop Tiddies Season One,Madness ensues when five theatre majors take on a D&D adventure!,Tabletop Games,"$1,333 CAD raised 27%",Ended
103,https://www.indiegogo.com/projects/carbo-dice-carbon-fiber-playing-dice/pica,Carbo Dice Carbon Fiber Playing Dice,"Carbo Dice is handmade from 100% carbon fiber, with as many as 25 layers, and 4 different colors.",Tabletop Games,$152 USD raised 2%,Ended
104,https://www.indiegogo.com/projects/coupleup/pica,CoupleUp,A fun and  exciting party game that aims to test your knowledge of people you consider close to you.,Tabletop Games,"$1,595 USD raised 3%",Ended
105,https://www.indiegogo.com/projects/edc-skull-clicker-titanium-fidget-toy/pica,"EDC Skull clicker, Titanium fidget toy",Titanium fidget clicker with 10 magnets in sliding mechanism. Great as stress relief.,Tabletop Games,$370 USD raised 12%,Ended
106,https://www.indiegogo.com/projects/the-grid-game-ultimate-edition--3/pica,The Grid Game - Ultimate Edition,The Grid Game is a colorful board game that creates beautiful patterns as you play it.,Tabletop Games,"$14,027 USD raised 70%",Ended
107,https://www.indiegogo.com/projects/hoopsters-basketball-themed-board-game/pica,Hoopsters: Basketball-themed board game,"We have a game and a dream, but need help getting to the next level!",Tabletop Games,"$1,547 USD raised 31%",Ended
108,https://www.indiegogo.com/projects/foldable-metal-dice-for-rpg-tabletop-gaming/pica,Foldable Metal Dice for RPG Tabletop Gaming,The Mythroll Armory Tin20 is a ready-any-time metal-earth puzzle D20 that fits in your wallet!,Tabletop Games,$175 CAD raised 18%,Ended
109,https://www.indiegogo.com/projects/greek-gardens/pica,Greek Gardens,3D printable tabletop terrain delivered as STL files.,Tabletop Games,"$2,435 USD raised 2,429%",
110,https://www.indiegogo.com/projects/bye-bye-liver-the-party-game/pica,Bye Bye Liver: The Party Game,"A card-based drinking game based on the nationwide hit, ""Bye Bye Liver: The Drinking Play.""",Tabletop Games,"$11,638 USD raised 114%",
111,https://www.indiegogo.com/projects/buzzness-card-games-to-spark-interest-to-science/pica,BUZZness card games to spark interest to science,To bumblebee or not to be: save the music of our meadows!,Tabletop Games,£154 GBP raised 1%,Ended
112,https://www.indiegogo.com/projects/ecopolis/pica,ECOPOLIS,Un juego de mesa sobre el futuro de la humanidad,Tabletop Games,"$1,768 USD raised 22%",Ended
113,https://www.indiegogo.com/projects/the-fourth-place-game-library/pica,The Fourth Place: Game Library,(Game Night Ready)™ Libraries for Players and Businesses to Host Successful Game Nights!,Tabletop Games,$404 USD raised 1%,Ended
114,https://www.indiegogo.com/projects/gold-dragon-playing-cards/pica,Gold Dragon Playing Cards,Premium Quality playing cards with hidden design features for performing powerful card magic!,Tabletop Games,$174 AUD raised 35%,Ended
115,https://www.indiegogo.com/projects/snapfit-the-fastest-funniest-active-card-game--2/pica,Snapfit The Fastest Funniest Active Card Game.,"SNAPFIT
 A Hilarious, fast fun active card game for all the family, where YOU are the game.",Tabletop Games,£184 GBP raised 4%,Ended
116,https://www.indiegogo.com/projects/lemonade-pursuits-puzzles-to-reduce-anxiety/pica,Lemonade Pursuits - Puzzles To Reduce Anxiety,Our mission is to positively harness the mental energy that causes stress and anxiety.,Tabletop Games,$190 USD raised 2%,Ended
117,https://www.indiegogo.com/projects/grendha-search-for-lost-triumphs/pica,Grendha: Search for Lost triumphs,Grendha is a fantasy 1-4 player miniature wargame with special co-op & Solo mode.,Tabletop Games,"$52,423 USD raised 130%",
118,https://www.indiegogo.com/projects/acid-house-terrain-second-printing/pica,ACID HOUSE TERRAIN - Second printing,Portable cardboard terrain for wargames & RPG's,Tabletop Games,"€100,697 EUR raised 455%",
119,https://www.indiegogo.com/projects/trominoes-800-yr-old-game-taken-2-a-3rd-dimension/pica,Trominoes 800 yr Old Game Taken 2 A 3rd Dimension,A 21st Century Game That Takes Dominoes & Launches Into A 3rd Dimension In Almost Every Direction.,Tabletop Games,$182 USD raised 0%,Ended
120,https://www.indiegogo.com/projects/brick-sucker-creative-toy-brick-suction-cups/pica,Brick Sucker - Creative Toy Brick Suction Cups,"Fun, practical, & original block components!",Tabletop Games,$134 USD raised 1%,Ended
121,https://www.indiegogo.com/projects/bung-hole-the-funniest-beach-game-ever/pica,Bung Hole - The Funniest Beach Game Ever!,BEACH CORN HOLE WITHOUT THE ANNOYING HEAVY BOARDS!,Tabletop Games,$300 USD raised 3%,Ended
122,https://www.indiegogo.com/projects/quin/pica,Quin,"Race past the Shadows to get to center, or catch your rival's Light, with strategy, speed & stealth.",Tabletop Games,$320 USD raised 32%,Ended
123,https://www.indiegogo.com/projects/exitus-mystery-story-puzzle-game-city-guide/pica,EXITUS: Mystery Story. Puzzle Game. City Guide.,"A story-driven and multilingual puzzle experience with music, sounds, graphics & other mysteries.",Tabletop Games,"€10,415 EUR raised 189%",
124,https://www.indiegogo.com/projects/monkey-wrench-a-social-game-of-corporate-intrigue/pica,Monkey Wrench: A social game of Corporate intrigue,Can you figure out which player is the Saboteur before getting fired?,Tabletop Games,$60 USD raised 0%,Ended
