,project_link,title,description,card_category,amt_raised,days_left
967,https://www.indiegogo.com/projects/the-world-s-most-fun-limo-experience/pica,THE World's most fun Limo experience,One full day limousine pass of city of Chicago starting at $10 and up. Unlimited pickup and drop off,Travel & Outdoors,$0 USD raised 0%,Ended
968,https://www.indiegogo.com/projects/the-walking-parrot-is-fighting-back-against-corona/pica,The Walking Parrot is fighting back against Corona,Support the launch of our new tours to face the COVID-19. Make a donation and reap the benefits.,Travel & Outdoors,€0 EUR raised 0%,Ended
969,https://www.indiegogo.com/projects/the-coolio/pica,THE COOLIO,A Lightweight Cooler made from recycled materials for Everyday Adventurers,Travel & Outdoors,"$15,227 USD raised 305%",
970,https://www.indiegogo.com/projects/glowy-skin-in-an-antimicrobial-toiletry-bag/pica,Glowy Skin in an Antimicrobial Toiletry Bag!,"The clean, convenient way to store and travel with all your toiletries and cosmetics.",Travel & Outdoors,$875 USD raised 12%,Ended
971,https://www.indiegogo.com/projects/trailblazer-survival-kit/pica,Trailblazer Survival Kit,The most comprehensive survival kit with 40 tools & gadgets. Stay safe!,Travel & Outdoors,"$4,356 USD raised 22%",Ended
972,https://www.indiegogo.com/projects/hover-mini-uav-entering-a-new-era-of-flight/pica,Hover Mini UAV:Entering a new era of flight!,"Hover Mini UAV is The World's First Smallest Barometric Altimeter Drone, the 14g super mini drone.",Travel & Outdoors,$0 USD raised 0%,Ended
973,https://www.indiegogo.com/projects/intribu-travel-around-the-world/pica,InTribu - Travel around the world!,"InTribu: Travel and explore, at the best prices, places and quality",Travel & Outdoors,$0 USD raised 0%,Ended
974,https://www.indiegogo.com/projects/dragonfly-bicycle-saddlebags-and-qr-cargo-cages/pica,Dragonfly bicycle Saddlebags and QR Cargo Cages,"Durable, lightweight and easy to attach bags suitable for bicycle touring, bikepacking and commuting",Travel & Outdoors,£180 GBP raised 6%,Ended
975,https://www.indiegogo.com/projects/solo-the-most-convenient-solar-travel-charger/pica,SOLO-the most convenient solar travel charger!,JUST LAUNCHED - A portable solar charging solution for your mobile devices. Great for travel!,Travel & Outdoors,$200 USD raised 4%,Ended
976,https://www.indiegogo.com/projects/palmy-umbrella/pica,Palmy Umbrella,"Palm ?? size umbrella, portable & durable.",Travel & Outdoors,$0 USD raised 0%,Ended
977,https://www.indiegogo.com/projects/australia-tour-in-luxury/pica,AUSTRALIA  - Tour In Luxury.,"Tour AUSTRALIA
in our Luxury Modified Vehicle",Travel & Outdoors,$40 USD raised 0%,Ended
978,https://www.indiegogo.com/projects/flyzzo-holidays-lets-explore/pica,Flyzzo Holidays lets explore,"Explore the world, Germany, Italy, Dubai, New Zealand, India, Maldives At cheapest price.",Travel & Outdoors,$0 USD raised 0%,Ended
