,project_link,title,description,card_category,amt_raised,days_left
98,https://www.indiegogo.com/projects/smartrope-rookie-donut-smart-home-fitness/pica,"SmartRope Rookie Donut, Smart Home Fitness","Easy 5-minute cardio in your living room! 
Track your workout data with SmartRope Rookie Donut!",Health & Fitness,"$8,759 USD raised 88%",12 days left
99,https://www.indiegogo.com/projects/happi-floss-sustainable-flossers/pica,Happi Floss: Sustainable Flossers,The World’s First Flosser Designed For True Compostability.,Health & Fitness,"$29,931 USD raised 60%",Ended
100,https://www.indiegogo.com/projects/the-breezebubble-ultraprotect-mask/pica,The BreezeBubble UltraProtect Mask,An innovative mask with a flexible edge design that provides high protection and comfort.,Health & Fitness,"$53,723 USD raised 520%",
101,https://www.indiegogo.com/projects/ultra-cool-tec-wearable-air-conditioner/pica,Ultra Cool TEC Wearable Air Conditioner,THEKU Neck Cooler | Personal Cooling Device And Hot Flash Reliever | Comfortable Anytime & Anywhere,Health & Fitness,"$188,422 USD raised 1,065%",
102,https://www.indiegogo.com/projects/2022-ayurvedic-planner-with-yoga-vedic-astrology/pica,2022 Ayurvedic Planner with Yoga & Vedic Astrology,"A unique guide to discover the full potential of our body, mind, sense organs and soul.",Health & Fitness,"$4,829 AUD raised 16%",Ended
103,https://www.indiegogo.com/projects/iband-eeg-headband-that-helps-you-sleep-dream/pica,iBand: EEG headband that helps you Sleep & Dream!,"Experience lucid dreams - Improve sleep with music - Wake up refreshed, every time!",Health & Fitness,"$1,419,003 USD raised 1,289%",Ended
104,https://www.indiegogo.com/projects/tempmi-the-world-s-smallest-tritium-thermometer/pica,TEMPMi - The World’s Smallest Tritium Thermometer,Contactless Measurement | Compact | Tritium | App Tracking | Measure for all | Android & iOS,Health & Fitness,"$995,454 HKD raised 3,828%",
105,https://www.indiegogo.com/projects/eyeque-visioncheck-2-smartphone-vision-test/pica,EyeQue VisionCheck 2 Smartphone Vision Test,A BETTER WAY to check your vision. Get personalized results for new glasses.,Health & Fitness,"$182,739 USD raised 505%",
106,https://www.indiegogo.com/projects/elo-pro-grade-muscle-recovery/pica,Elo - Pro-grade muscle recovery,Melt tension fast with all-natural thermotherapy from Elo,Health & Fitness,"$462,659 USD raised 802%",
107,https://www.indiegogo.com/projects/a-wearable-non-invasive-sweat-glucose-smartwatch/pica,A Wearable&Non-Invasive Sweat Glucose Smartwatch,"Reads your Sweat/Blood Sugar easily, also can track Heart Rate, Blood Pressure, Smart Tracker, etc.",Health & Fitness,"$339,996 USD raised 664%",
108,https://www.indiegogo.com/projects/rollga-point-foam-roller/pica,Rollga Point Foam Roller,Avoid Bones & Destroy Painful Muscle Knots.,Health & Fitness,"$2,263 USD raised 30%",
109,https://www.indiegogo.com/projects/betee-sneakers-for-every-occasion/pica,Betee: Sneakers For Every Occasion.,Revolutionary designed sneakers with 6 stunning features for every occasion.,Health & Fitness,"$16,552 USD raised 2,614%",
